fiscal_year,year,month,month_numeric,data_from_table,measure_type,portfolio_category,line_item,value,released_on,updated_on,data_source,data_url
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,total,520821.49,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,listed_equity,4535.423699999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,unlisted_equity,72.3361,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,plain_debt,19033.017300000003,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,structured_debt,691.0156999999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,equity_derivative,47.1488,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,mutual_fund,4947.958299999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,others,441.13339999999994,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,total,29768.0333,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,advisory,total,77406,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,listed_equity,19423.0271,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,unlisted_equity,1620.9027,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,plain_debt,502008.75580000004,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,structured_debt,1561.5931999999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,equity_derivative,172.1841,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,mutual_fund,8670.751,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,others,17132.3096,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,July,7,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,total,627995.5233,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,discretionary,,48118,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,non_discretionary,,5123,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,advisory,,11128,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,listed_equity,14497.334599999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,unlisted_equity,1516.5224999999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,plain_debt,490012.3483,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,structured_debt,820.8983,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,equity_derivative,123.69569999999996,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,mutual_fund,3787.6924999999987,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,others,15260.4942,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,total,526018.99,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,listed_equity,4354.6845,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,unlisted_equity,72.7342,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,plain_debt,19935.5254,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,structured_debt,672.9164,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,equity_derivative,-1.8217,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,mutual_fund,5227.7094,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,others,318.9993999999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,total,30580.7476,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,advisory,total,75476,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,listed_equity,18852.019099999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,unlisted_equity,1589.2567,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,plain_debt,509947.8737,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,structured_debt,1493.8147,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,equity_derivative,121.87399999999995,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,mutual_fund,9015.401899999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,others,15579.4936,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,August,8,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,total,632075.7376,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,discretionary,,46445,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,non_discretionary,,5100,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,advisory,,10586,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,listed_equity,15096.888399999996,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,unlisted_equity,1569.5989000000002,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,plain_debt,495785.25539999997,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,structured_debt,723.9053000000001,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,equity_derivative,96.88470000000001,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,mutual_fund,4469.470799999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,others,14124.919299999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,total,531866.9228,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,listed_equity,4557.904099999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,unlisted_equity,71.6333,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,plain_debt,20868.078799999996,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,structured_debt,651.1091,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,equity_derivative,-2.0501,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,mutual_fund,5357.724900000001,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,others,345.07160000000005,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,total,31849.471700000002,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,advisory,total,104877,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2013-14,2013,September,9,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,listed_equity,19654.792499999996,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
